#  aims_uuid : 222F905C-D19D-4B41-A54F-3F46AF5E1A00                                
# Angular momentum resolved density for species Csas calculated by FHI-aims
# The energy reference for this output is the vacuum level 
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -22.85578558        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.85178518        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.84778478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.84378438        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.83978398        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.83578358        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.83178318        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.82778278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.82378238        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.81978198        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.81578158        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.81178118        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.80778078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.80378038        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.79977998        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.79577958        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.79177918        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.78777878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.78377838        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.77977798        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.77577758        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.77177718        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.76777678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.76377638        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.75977598        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.75577558        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.75177518        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.74777478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.74377438        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.73977398        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.73577358        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.73177318        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.72777278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.72377238        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.71977198        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.71577158        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.71177118        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.70777078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.70377038        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.69976998        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.69576958        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.69176918        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.68776878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.68376838        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.67976798        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.67576758        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.67176718        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.66776678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.66376638        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.65976598        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.65576558        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.65176518        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.64776478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.64376438        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.63976398        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.63576358        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.63176318        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.62776278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.62376238        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.61976198        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.61576158        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.61176118        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.60776078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.60376038        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.59975998        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.59575958        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.59175918        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.58775878        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.58375838        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.57975798        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.57575758        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.57175718        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.56775678        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.56375638        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.55975598        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.55575558        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.55175518        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.54775478        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.54375438        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.53975398        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.53575358        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.53175318        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.52775278        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.52375238        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.51975198        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.51575158        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.51175118        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.50775078        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.50375038        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.49974997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.49574957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.49174917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.48774877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.48374837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.47974797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.47574757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.47174717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.46774677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.46374637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.45974597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.45574557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.45174517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.44774477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.44374437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.43974397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.43574357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.43174317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.42774277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.42374237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.41974197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.41574157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.41174117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.40774077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.40374037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.39973997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.39573957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.39173917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.38773877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.38373837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.37973797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.37573757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.37173717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.36773677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.36373637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.35973597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.35573557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.35173517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.34773477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.34373437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.33973397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.33573357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.33173317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.32773277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.32373237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.31973197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.31573157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.31173117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.30773077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.30373037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.29972997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.29572957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.29172917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.28772877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.28372837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.27972797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.27572757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.27172717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.26772677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.26372637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.25972597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.25572557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.25172517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.24772477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.24372437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.23972397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.23572357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.23172317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.22772277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.22372237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.21972197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.21572157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.21172117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.20772077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.20372037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.19971997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.19571957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.19171917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.18771877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.18371837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.17971797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.17571757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.17171717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.16771677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.16371637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.15971597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.15571557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.15171517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.14771477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.14371437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.13971397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.13571357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.13171317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.12771277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.12371237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.11971197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.11571157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.11171117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.10771077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.10371037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.09970997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.09570957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.09170917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.08770877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.08370837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.07970797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.07570757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.07170717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.06770677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.06370637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.05970597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.05570557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.05170517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.04770477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.04370437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.03970397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.03570357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.03170317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.02770277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.02370237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.01970197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.01570157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.01170117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.00770077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -22.00370037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.99969997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.99569957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.99169917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.98769877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.98369837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.97969797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.97569757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.97169717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.96769677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.96369637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.95969597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.95569557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.95169517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.94769477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.94369437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.93969397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.93569357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.93169317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.92769277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.92369237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.91969197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.91569157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.91169117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.90769077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.90369037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.89968997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.89568957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.89168917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.88768877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.88368837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.87968797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.87568757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.87168717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.86768677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.86368637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.85968597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.85568557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.85168517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.84768477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.84368437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.83968397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.83568357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.83168317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.82768277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.82368237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.81968197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.81568157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.81168117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.80768077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.80368037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.79967997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.79567957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.79167917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.78767877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.78367837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.77967797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.77567757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.77167717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.76767677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.76367637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.75967597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.75567557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.75167517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.74767477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.74367437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.73967397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.73567357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.73167317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.72767277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.72367237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.71967197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.71567157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.71167117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.70767077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.70367037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.69966997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.69566957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.69166917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.68766877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.68366837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.67966797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.67566757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.67166717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.66766677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.66366637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.65966597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.65566557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.65166517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.64766477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.64366437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.63966397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.63566357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.63166317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.62766277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.62366237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.61966197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.61566157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.61166117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.60766077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.60366037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.59965997        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.59565957        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.59165917        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.58765877        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.58365837        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.57965797        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.57565757        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.57165717        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.56765677        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.56365637        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.55965597        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.55565557        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.55165517        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.54765477        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.54365437        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.53965397        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.53565357        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.53165317        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.52765277        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.52365237        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.51965197        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.51565157        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.51165117        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.50765077        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.50365037        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.49964996        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.49564956        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.49164916        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.48764876        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.48364836        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.47964796        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.47564756        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.47164716        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.46764676        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.46364636        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.45964596        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.45564556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.45164516        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.44764476        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.44364436        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.43964396        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.43564356        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.43164316        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.42764276        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.42364236        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.41964196        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.41564156        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.41164116        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.40764076        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.40364036        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -21.39963996        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
